id,lon,lat,taxonomy,number,night,structural,ADM2,ADM3,ADM4,desaID,use
INST_6098,112.636,-7.278,CR_LFINF-DUM_H:3,1,20,121000,Kota Surabaya,Sambikerep,Made,Kota Surabaya_Sambikerep_Made,residential
INST_6099,112.636,-7.278,CR_LFINF-DUM_H:3,1,84,509000,Kota Surabaya,Sambikerep,Made,Kota Surabaya_Sambikerep_Made,residential
INST_6100,112.652,-7.277,CR_LFINF-DUM_H:3,13,20,121000,Kota Surabaya,Sambikerep,Sambikerep,Kota Surabaya_Sambikerep_Sambikerep,residential
INST_6101,112.652,-7.277,CR_LFINF-DUM_H:3,1,39,237000,Kota Surabaya,Sambikerep,Sambikerep,Kota Surabaya_Sambikerep_Sambikerep,residential
INST_6102,112.72,-7.273,CR_LFINF-DUM_H:3,19,14,84900,Kota Surabaya,Sawahan,Banyu Urip,Kota Surabaya_Sawahan_Banyu Urip,residential
INST_6103,112.722,-7.27,CR_LFINF-DUM_H:3,7,23,139000,Kota Surabaya,Sawahan,Kupang Krajan,Kota Surabaya_Sawahan_Kupang Krajan,residential
INST_6104,112.723,-7.287,CR_LFINF-DUM_H:3,21,16,97000,Kota Surabaya,Sawahan,Pakis,Kota Surabaya_Sawahan_Pakis,residential
INST_6105,112.719,-7.262,CR_LFINF-DUM_H:3,20,20,121000,Kota Surabaya,Sawahan,Petemon,Kota Surabaya_Sawahan_Petemon,residential
INST_6106,112.719,-7.262,CR_LFINF-DUM_H:3,1,86,522000,Kota Surabaya,Sawahan,Petemon,Kota Surabaya_Sawahan_Petemon,residential
INST_6107,112.717,-7.277,CR_LFINF-DUM_H:3,35,22,133000,Kota Surabaya,Sawahan,Putat Jaya,Kota Surabaya_Sawahan_Putat Jaya,residential
INST_6108,112.728,-7.262,CR_LFINF-DUM_H:3,4,14,84900,Kota Surabaya,Sawahan,Sawahan,Kota Surabaya_Sawahan_Sawahan,residential
INST_6109,112.743,-7.229,CR_LFINF-DUH_H:3,1,143,867000,Kota Surabaya,Semampir,Ampel,Kota Surabaya_Semampir_Ampel,residential
INST_6110,112.743,-7.229,CR_LFINF-DUM_H:3,5,20,121000,Kota Surabaya,Semampir,Ampel,Kota Surabaya_Semampir_Ampel,residential
INST_6111,112.753,-7.226,CR_LFINF-DUM_H:3,1,11,66700,Kota Surabaya,Semampir,Pegirian,Kota Surabaya_Semampir_Pegirian,residential
INST_6112,112.751,-7.23,CR_LFINF-DUM_H:3,1,20,121000,Kota Surabaya,Semampir,Sidotopo,Kota Surabaya_Semampir_Sidotopo,residential
INST_6113,112.751,-7.23,CR_LFINF-DUM_H:3,1,65,394000,Kota Surabaya,Semampir,Sidotopo,Kota Surabaya_Semampir_Sidotopo,residential
INST_6114,112.746,-7.209,CR_LFINF-DUM_H:3,5,20,121000,Kota Surabaya,Semampir,Ujung,Kota Surabaya_Semampir_Ujung,residential
INST_6115,112.746,-7.209,CR_LFINF-DUM_H:3,1,65,394000,Kota Surabaya,Semampir,Ujung,Kota Surabaya_Semampir_Ujung,residential
INST_6116,112.755,-7.218,CR_LFINF-DUM_H:3,8,20,121000,Kota Surabaya,Semampir,Wonokusumo,Kota Surabaya_Semampir_Wonokusumo,residential
INST_6117,112.755,-7.218,CR_LFINF-DUM_H:3,1,65,394000,Kota Surabaya,Semampir,Wonokusumo,Kota Surabaya_Semampir_Wonokusumo,residential
INST_6118,112.751,-7.242,CR_LFINF-DUM_H:3,20,25,152000,Kota Surabaya,Simokerto,Kapasan,Kota Surabaya_Simokerto_Kapasan,residential
INST_6119,112.747,-7.237,CR_LFINF-DUM_H:3,22,16,97000,Kota Surabaya,Simokerto,Sidodadi,Kota Surabaya_Simokerto_Sidodadi,residential
INST_6120,112.757,-7.238,CR_LFINF-DUM_H:3,21,15,91000,Kota Surabaya,Simokerto,Simokerto,Kota Surabaya_Simokerto_Simokerto,residential
INST_6121,112.748,-7.234,CR_LFINF-DUM_H:3,49,20,121000,Kota Surabaya,Simokerto,Simolawang,Kota Surabaya_Simokerto_Simolawang,residential
INST_6122,112.748,-7.234,CR_LFINF-DUM_H:3,2,45,273000,Kota Surabaya,Simokerto,Simolawang,Kota Surabaya_Simokerto_Simolawang,residential
INST_6123,112.757,-7.245,CR_LFINF-DUM_H:3,25,15,91000,Kota Surabaya,Simokerto,Tambakrejo,Kota Surabaya_Simokerto_Tambakrejo,residential
INST_6124,112.702,-7.288,CR_LFINF-DUM_H:3,6,29,176000,Kota Surabaya,Suko Manunggal,Putat Gede,Kota Surabaya_Suko Manunggal_Putat Gede,residential
INST_6125,112.705,-7.265,CR_LFINF-DUM_H:3,25,19,115000,Kota Surabaya,Suko Manunggal,Simomulyo,Kota Surabaya_Suko Manunggal_Simomulyo,residential
INST_6126,112.7,-7.279,CR_LFINF-DUM_H:3,7,20,121000,Kota Surabaya,Suko Manunggal,Sono Kwijenan,Kota Surabaya_Suko Manunggal_Sono Kwijenan,residential
INST_6127,112.697,-7.263,CR_LFINF-DUM_H:3,10,20,121000,Kota Surabaya,Suko Manunggal,Suko Manunggal,Kota Surabaya_Suko Manunggal_Suko Manunggal,residential
INST_6128,112.697,-7.263,CR_LFINF-DUM_H:3,2,80,485000,Kota Surabaya,Suko Manunggal,Suko Manunggal,Kota Surabaya_Suko Manunggal_Suko Manunggal,residential
INST_6129,112.691,-7.267,CR_LFINF-DUM_H:3,24,18,109000,Kota Surabaya,Suko Manunggal,Tanjungsari,Kota Surabaya_Suko Manunggal_Tanjungsari,residential
INST_6130,112.788,-7.283,CR_LFINF-DUM_H:3,5,14,84900,Kota Surabaya,Sukolilo,Gebang Putih,Kota Surabaya_Sukolilo_Gebang Putih,residential
INST_6131,112.82,-7.289,CR_LFINF-DUM_H:3,20,20,121000,Kota Surabaya,Sukolilo,Keputih,Kota Surabaya_Sukolilo_Keputih,residential
INST_6132,112.82,-7.289,CR_LFINF-DUM_H:3,2,65,394000,Kota Surabaya,Sukolilo,Keputih,Kota Surabaya_Sukolilo_Keputih,residential
INST_6133,112.777,-7.289,CR_LFINF-DUM_H:3,22,23,139000,Kota Surabaya,Sukolilo,Klampis Ngasem,Kota Surabaya_Sukolilo_Klampis Ngasem,residential
INST_6134,112.79,-7.305,CR_LFINF-DUM_H:3,2,12,72800,Kota Surabaya,Sukolilo,Medokan Semampir,Kota Surabaya_Sukolilo_Medokan Semampir,residential
INST_6135,112.768,-7.293,CR_LFINF-DUM_H:3,24,20,121000,Kota Surabaya,Sukolilo,Menur Pumpungan,Kota Surabaya_Sukolilo_Menur Pumpungan,residential
INST_6136,112.768,-7.293,CR_LFINF-DUM_H:3,2,47,285000,Kota Surabaya,Sukolilo,Menur Pumpungan,Kota Surabaya_Sukolilo_Menur Pumpungan,residential
INST_6137,112.768,-7.304,CR_LFINF-DUM_H:3,19,17,103000,Kota Surabaya,Sukolilo,Ngiden Jangkungan,Kota Surabaya_Sukolilo_Ngiden Jangkungan,residential
INST_6138,112.78,-7.301,CR_LFINF-DUM_H:3,17,20,121000,Kota Surabaya,Sukolilo,Semolowaru,Kota Surabaya_Sukolilo_Semolowaru,residential
INST_6139,112.78,-7.301,CR_LFINF-DUM_H:3,1,56,340000,Kota Surabaya,Sukolilo,Semolowaru,Kota Surabaya_Sukolilo_Semolowaru,residential
INST_6140,112.777,-7.245,CR_LFINF-DUM_H:3,78,20,121000,Kota Surabaya,Tambaksari,Gading,Kota Surabaya_Tambaksari_Gading,residential
INST_6141,112.777,-7.245,CR_LFINF-DUM_H:3,1,30,182000,Kota Surabaya,Tambaksari,Gading,Kota Surabaya_Tambaksari_Gading,residential
INST_6142,112.757,-7.26,CR_LFINF-DUM_H:3,19,24,146000,Kota Surabaya,Tambaksari,Pacar Keling,Kota Surabaya_Tambaksari_Pacar Keling,residential
INST_6143,112.766,-7.261,CR_LFINF-DUM_H:3,29,20,121000,Kota Surabaya,Tambaksari,Pacar Kembang,Kota Surabaya_Tambaksari_Pacar Kembang,residential
INST_6144,112.766,-7.261,CR_LFINF-DUM_H:3,2,84,509000,Kota Surabaya,Tambaksari,Pacar Kembang,Kota Surabaya_Tambaksari_Pacar Kembang,residential
INST_6145,112.77,-7.253,CR_LFINF-DUM_H:3,20,20,121000,Kota Surabaya,Tambaksari,Ploso,Kota Surabaya_Tambaksari_Ploso,residential
INST_6146,112.77,-7.253,CR_LFINF-DUM_H:3,1,40,243000,Kota Surabaya,Tambaksari,Ploso,Kota Surabaya_Tambaksari_Ploso,residential
INST_6147,112.764,-7.247,CR_LFINF-DUM_H:3,8,20,121000,Kota Surabaya,Tambaksari,Rangkah,Kota Surabaya_Tambaksari_Rangkah,residential
INST_6148,112.764,-7.247,CR_LFINF-DUM_H:3,1,50,303000,Kota Surabaya,Tambaksari,Rangkah,Kota Surabaya_Tambaksari_Rangkah,residential
INST_6149,112.755,-7.253,CR_LFINF-DUM_H:3,2,15,91000,Kota Surabaya,Tambaksari,Tambaksari,Kota Surabaya_Tambaksari_Tambaksari,residential
INST_6150,112.678,-7.255,CR_LFINF-DUM_H:3,14,18,109000,Kota Surabaya,Tandes,Balongsari,Kota Surabaya_Tandes_Balongsari,residential
INST_6151,112.66,-7.253,CR_LFINF-DUM_H:3,16,16,97000,Kota Surabaya,Tandes,Banjar Sugihan,Kota Surabaya_Tandes_Banjar Sugihan,residential
INST_6152,112.68,-7.268,CR_LFINF-DUM_H:3,12,24,146000,Kota Surabaya,Tandes,Karangpoh,Kota Surabaya_Tandes_Karangpoh,residential
INST_6153,112.666,-7.26,CR_LFINF-DUM_H:3,56,20,121000,Kota Surabaya,Tandes,Manukan Kulon,Kota Surabaya_Tandes_Manukan Kulon,residential
INST_6154,112.666,-7.26,CR_LFINF-DUM_H:3,1,51,309000,Kota Surabaya,Tandes,Manukan Kulon,Kota Surabaya_Tandes_Manukan Kulon,residential
INST_6155,112.668,-7.247,CR_LFINF-DUM_H:3,8,15,91000,Kota Surabaya,Tandes,Manukan Wetan,Kota Surabaya_Tandes_Manukan Wetan,residential
INST_6156,112.686,-7.26,CR_LFINF-DUM_H:3,5,20,121000,Kota Surabaya,Tandes,Tandes,Kota Surabaya_Tandes_Tandes,residential
INST_6157,112.686,-7.26,CR_LFINF-DUM_H:3,3,78,473000,Kota Surabaya,Tandes,Tandes,Kota Surabaya_Tandes_Tandes,residential
INST_6158,112.735,-7.281,CR_LFINF-DUM_H:3,24,17,103000,Kota Surabaya,Tegalsari,Dr. Sutomo,Kota Surabaya_Tegalsari_Dr. Sutomo,residential
INST_6159,112.736,-7.263,CR_LFINF-DUM_H:3,10,15,91000,Kota Surabaya,Tegalsari,Kedungdoro,Kota Surabaya_Tegalsari_Kedungdoro,residential
INST_6160,112.743,-7.283,CR_LFINF-DUM_H:3,5,20,121000,Kota Surabaya,Tegalsari,Keputran,Kota Surabaya_Tegalsari_Keputran,residential
INST_6161,112.743,-7.283,CR_LFINF-DUM_H:3,1,85,516000,Kota Surabaya,Tegalsari,Keputran,Kota Surabaya_Tegalsari_Keputran,residential
INST_6162,112.738,-7.271,CR_LFINF-DUM_H:3,14,20,121000,Kota Surabaya,Tegalsari,Tegalsari,Kota Surabaya_Tegalsari_Tegalsari,residential
INST_6163,112.738,-7.271,CR_LFINF-DUM_H:3,1,70,425000,Kota Surabaya,Tegalsari,Tegalsari,Kota Surabaya_Tegalsari_Tegalsari,residential
INST_6164,112.732,-7.271,CR_LFINF-DUM_H:3,18,18,109000,Kota Surabaya,Tegalsari,Wonorejo,Kota Surabaya_Tegalsari_Wonorejo,residential
INST_6165,112.751,-7.325,CR_LFINF-DUM_H:3,16,20,121000,Kota Surabaya,Tenggilis Mejoyo,Kendangsari,Kota Surabaya_Tenggilis Mejoyo_Kendangsari,residential
INST_6166,112.749,-7.336,CR_LFINF-DUM_H:3,14,15,91000,Kota Surabaya,Tenggilis Mejoyo,Kutisari,Kota Surabaya_Tenggilis Mejoyo_Kutisari,residential
INST_6167,112.762,-7.311,CR_LFINF-DUM_H:3,15,24,146000,Kota Surabaya,Tenggilis Mejoyo,Panjang Jiwo,Kota Surabaya_Tenggilis Mejoyo_Panjang Jiwo,residential
INST_6168,112.758,-7.32,CR_LFINF-DUM_H:3,28,19,115000,Kota Surabaya,Tenggilis Mejoyo,Tenggilis Mejoyo,Kota Surabaya_Tenggilis Mejoyo_Tenggilis Mejoyo,residential
INST_6169,112.68,-7.307,CR_LFINF-DUM_H:3,13,18,109000,Kota Surabaya,Wiyung,Babatan,Kota Surabaya_Wiyung_Babatan,residential
INST_6170,112.686,-7.328,CR_LFINF-DUM_H:3,2,14,84900,Kota Surabaya,Wiyung,Balas Klumprik,Kota Surabaya_Wiyung_Balas Klumprik,residential
INST_6171,112.704,-7.309,CR_LFINF-DUM_H:3,10,20,121000,Kota Surabaya,Wiyung,Jajar Tunggal,Kota Surabaya_Wiyung_Jajar Tunggal,residential
INST_6172,112.704,-7.309,CR_LFINF-DUM_H:3,1,31,188000,Kota Surabaya,Wiyung,Jajar Tunggal,Kota Surabaya_Wiyung_Jajar Tunggal,residential
INST_6173,112.693,-7.312,CR_LFINF-DUM_H:3,8,17,103000,Kota Surabaya,Wiyung,Wiyung,Kota Surabaya_Wiyung_Wiyung,residential
INST_6174,112.745,-7.31,CR_LFINF-DUM_H:3,23,25,152000,Kota Surabaya,Wonocolo,Bendul Merisi,Kota Surabaya_Wonocolo_Bendul Merisi,residential
INST_6175,112.738,-7.324,CR_LFINF-DUH_H:3,2,135,819000,Kota Surabaya,Wonocolo,Jemur Wonosari,Kota Surabaya_Wonocolo_Jemur Wonosari,residential
INST_6176,112.738,-7.324,CR_LFINF-DUM_H:3,43,20,121000,Kota Surabaya,Wonocolo,Jemur Wonosari,Kota Surabaya_Wonocolo_Jemur Wonosari,residential
INST_6177,112.738,-7.324,CR_LFINF-DUM_H:3,4,65,394000,Kota Surabaya,Wonocolo,Jemur Wonosari,Kota Surabaya_Wonocolo_Jemur Wonosari,residential
INST_6178,112.741,-7.315,CR_LFINF-DUM_H:3,11,12,72800,Kota Surabaya,Wonocolo,Margorejo,Kota Surabaya_Wonocolo_Margorejo,residential
INST_6179,112.753,-7.311,CR_LFINF-DUM_H:3,33,20,121000,Kota Surabaya,Wonocolo,Sidosermo,Kota Surabaya_Wonocolo_Sidosermo,residential
INST_6180,112.737,-7.336,CR_LFINF-DUM_H:3,22,20,121000,Kota Surabaya,Wonocolo,Siwalankerto,Kota Surabaya_Wonocolo_Siwalankerto,residential
INST_6181,112.737,-7.336,CR_LFINF-DUM_H:3,1,65,394000,Kota Surabaya,Wonocolo,Siwalankerto,Kota Surabaya_Wonocolo_Siwalankerto,residential
INST_6182,112.735,-7.291,CR_LFINF-DUM_H:3,25,20,121000,Kota Surabaya,Wonokromo,Darmo,Kota Surabaya_Wonokromo_Darmo,residential
INST_6183,112.743,-7.305,CR_LFINF-DUH_H:3,1,110,667000,Kota Surabaya,Wonokromo,Jagir,Kota Surabaya_Wonokromo_Jagir,residential
INST_6184,112.743,-7.305,CR_LFINF-DUM_H:3,35,20,121000,Kota Surabaya,Wonokromo,Jagir,Kota Surabaya_Wonokromo_Jagir,residential
INST_6185,112.743,-7.305,CR_LFINF-DUM_H:3,3,65,394000,Kota Surabaya,Wonokromo,Jagir,Kota Surabaya_Wonokromo_Jagir,residential
INST_6186,112.746,-7.287,CR_LFINF-DUM_H:3,10,17,103000,Kota Surabaya,Wonokromo,Ngagel,Kota Surabaya_Wonokromo_Ngagel,residential
INST_6187,112.75,-7.298,CR_LFINF-DUM_H:3,59,20,121000,Kota Surabaya,Wonokromo,Ngagelrejo,Kota Surabaya_Wonokromo_Ngagelrejo,residential
INST_6188,112.727,-7.299,CR_LFINF-DUM_H:3,33,20,121000,Kota Surabaya,Wonokromo,Sawunggaling,Kota Surabaya_Wonokromo_Sawunggaling,residential
INST_6189,112.732,-7.305,CR_LFINF-DUM_H:3,32,20,121000,Kota Surabaya,Wonokromo,Wonokromo,Kota Surabaya_Wonokromo_Wonokromo,residential
INST_6190,112.732,-7.305,CR_LFINF-DUM_H:3,2,90,546000,Kota Surabaya,Wonokromo,Wonokromo,Kota Surabaya_Wonokromo_Wonokromo,residential
INST_250,112.426,-7.117,CR_LFINF-DUM_H:3,3,322,509000,Lamongan,Lamongan,Banjarmendalan,Lamongan_Lamongan_Banjarmendalan,residential
INST_435,112.341,-7.037,CR_LFINF-DUM_H:3,10,203,482000,Lamongan,Karang Geneng,Sungelebak,Lamongan_Karang Geneng_Sungelebak,residential
INST_436,112.41,-7.133,CR_LFINF-DUM_H:3,2,234,555000,Lamongan,Lamongan,Sidoharjo,Lamongan_Lamongan_Sidoharjo,residential
INST_6935,112.172,-7.104,CR_LFINF-DUL_H:3,2,65,308000,Lamongan,Babat,Babat,Lamongan_Babat_Babat,residential
INST_6936,112.172,-7.104,CR_LFINF-DUM_H:3,1,104,493000,Lamongan,Babat,Babat,Lamongan_Babat_Babat,residential
INST_6937,112.172,-7.104,MCF_LWAL-DUM_H:2,13,20,92400,Lamongan,Babat,Babat,Lamongan_Babat_Babat,residential
INST_6938,112.161,-7.112,MCF_LWAL-DUM_H:2,5,13,60000,Lamongan,Babat,Banaran,Lamongan_Babat_Banaran,residential
INST_6939,112.23,-7.133,MCF_LWAL-DUM_H:2,1,12,55400,Lamongan,Babat,Bulumargi,Lamongan_Babat_Bulumargi,residential
INST_6940,112.224,-7.108,CR_LFINF-DUL_H:3,1,61,289000,Lamongan,Babat,Datinawong,Lamongan_Babat_Datinawong,residential
INST_6941,112.224,-7.108,MCF_LWAL-DUM_H:2,6,20,92400,Lamongan,Babat,Datinawong,Lamongan_Babat_Datinawong,residential
INST_6942,112.218,-7.096,MCF_LWAL-DUM_H:2,1,12,55400,Lamongan,Babat,Gembong,Lamongan_Babat_Gembong,residential
INST_6943,112.168,-7.121,CR_LFINF-DUL_H:3,1,47,223000,Lamongan,Babat,Karangkembang,Lamongan_Babat_Karangkembang,residential
INST_6944,112.168,-7.121,MCF_LWAL-DUM_H:2,3,20,92400,Lamongan,Babat,Karangkembang,Lamongan_Babat_Karangkembang,residential
INST_6945,112.238,-7.095,MCF_LWAL-DUM_H:2,3,13,60000,Lamongan,Babat,Kebalandono,Lamongan_Babat_Kebalandono,residential
INST_6946,112.214,-7.087,MCF_LWAL-DUM_H:2,1,20,92400,Lamongan,Babat,Kebalanpelang,Lamongan_Babat_Kebalanpelang,residential
INST_6947,112.248,-7.091,CR_LFINF-DUM_H:3,1,109,517000,Lamongan,Babat,Moropelang,Lamongan_Babat_Moropelang,residential
INST_6948,112.248,-7.091,MCF_LWAL-DUM_H:2,2,20,92400,Lamongan,Babat,Moropelang,Lamongan_Babat_Moropelang,residential
INST_6949,112.233,-7.117,MCF_LWAL-DUM_H:2,1,12,55400,Lamongan,Babat,Patihan,Lamongan_Babat_Patihan,residential
INST_6950,112.184,-7.109,MCF_LWAL-DUM_H:2,1,11,50800,Lamongan,Babat,Sogo,Lamongan_Babat_Sogo,residential
INST_6951,112.201,-7.082,MCF_LWAL-DUM_H:2,1,13,60000,Lamongan,Babat,Trepan,Lamongan_Babat_Trepan,residential
INST_6952,112.255,-7.095,CR_LFINF-DUL_H:3,1,36,171000,Lamongan,Babat,Tritunggal,Lamongan_Babat_Tritunggal,residential
INST_6953,112.255,-7.095,MCF_LWAL-DUM_H:2,3,20,92400,Lamongan,Babat,Tritunggal,Lamongan_Babat_Tritunggal,residential
INST_6954,112.128,-7.336,MCF_LWAL-DUM_H:2,1,12,55400,Lamongan,Bluluk,Kuwurejo,Lamongan_Bluluk_Kuwurejo,residential
INST_6955,112.223,-6.895,MCF_LWAL-DUM_H:2,1,11,50800,Lamongan,Brondong,Brengkok,Lamongan_Brondong_Brengkok,residential
INST_6956,112.29,-6.879,MCF_LWAL-DUM_H:2,7,14,64700,Lamongan,Brondong,Brondong,Lamongan_Brondong_Brondong,residential
INST_6957,112.217,-6.883,MCF_LWAL-DUM_H:2,1,12,55400,Lamongan,Brondong,Labuhan,Lamongan_Brondong_Labuhan,residential
INST_6958,112.183,-6.9,MCF_LWAL-DUM_H:2,1,12,55400,Lamongan,Brondong,Lohgung,Lamongan_Brondong_Lohgung,residential
INST_6959,112.263,-6.886,CR_LFINF-DUM_H:3,1,149,707000,Lamongan,Brondong,Sedayulawas,Lamongan_Brondong_Sedayulawas,residential
INST_6960,112.263,-6.886,MCF_LWAL-DUM_H:2,5,20,92400,Lamongan,Brondong,Sedayulawas,Lamongan_Brondong_Sedayulawas,residential
INST_6961,112.257,-6.912,MCF_LWAL-DUM_H:2,2,17,78500,Lamongan,Brondong,Sendangharjo,Lamongan_Brondong_Sendangharjo,residential
INST_6962,112.199,-6.907,MCF_LWAL-DUM_H:2,2,28,129000,Lamongan,Brondong,Sidomukti,Lamongan_Brondong_Sidomukti,residential
INST_6963,112.438,-7.115,MCF_LWAL-DUM_H:2,1,12,55400,Lamongan,Deket,Deket Kulon,Lamongan_Deket_Deket Kulon,residential
INST_6964,112.445,-7.125,MCF_LWAL-DUM_H:2,1,11,50800,Lamongan,Deket,Deket Wetan,Lamongan_Deket_Deket Wetan,residential
INST_6965,112.43,-7.089,MCF_LWAL-DUM_H:2,5,12,55400,Lamongan,Deket,Dlanggu,Lamongan_Deket_Dlanggu,residential
INST_6966,112.487,-7.121,MCF_LWAL-DUM_H:2,4,12,55400,Lamongan,Deket,Plosobuden,Lamongan_Deket_Plosobuden,residential
INST_6967,112.458,-7.114,CR_LFINF-DUL_H:3,3,82,389000,Lamongan,Deket,Rejosari,Lamongan_Deket_Rejosari,residential
INST_6968,112.458,-7.114,MCF_LWAL-DUM_H:2,4,20,92400,Lamongan,Deket,Rejosari,Lamongan_Deket_Rejosari,residential
INST_6969,112.473,-7.099,MCF_LWAL-DUM_H:2,1,11,50800,Lamongan,Deket,Rejotengah,Lamongan_Deket_Rejotengah,residential
INST_6970,112.456,-7.101,MCF_LWAL-DUM_H:2,2,11,50800,Lamongan,Deket,Sidobinangun,Lamongan_Deket_Sidobinangun,residential
INST_6971,112.448,-7.072,MCF_LWAL-DUM_H:2,13,14,64700,Lamongan,Deket,Sidomulyo,Lamongan_Deket_Sidomulyo,residential
INST_6972,112.442,-7.103,MCF_LWAL-DUM_H:2,2,11,50800,Lamongan,Deket,Sugihwaras,Lamongan_Deket_Sugihwaras,residential
INST_6973,112.458,-7.076,MCF_LWAL-DUM_H:2,3,12,55400,Lamongan,Deket,Tukkerto,Lamongan_Deket_Tukkerto,residential
INST_6974,112.468,-7.072,MCF_LWAL-DUM_H:2,8,12,55400,Lamongan,Deket,Weduni,Lamongan_Deket_Weduni,residential
INST_6975,112.499,-7.069,MCF_LWAL-DUM_H:2,3,14,64700,Lamongan,Glagah,Duduk Lor,Lamongan_Glagah_Duduk Lor,residential
INST_6976,112.498,-7.056,MCF_LWAL-DUM_H:2,2,11,50800,Lamongan,Glagah,Glagah,Lamongan_Glagah_Glagah,residential
INST_6977,112.512,-7.052,MCF_LWAL-DUM_H:2,1,11,50800,Lamongan,Glagah,Jatirenggo,Lamongan_Glagah_Jatirenggo,residential
INST_6978,112.488,-7.061,MCF_LWAL-DUM_H:2,2,12,55400,Lamongan,Glagah,Margoanyar,Lamongan_Glagah_Margoanyar,residential
INST_6979,112.492,-7.078,MCF_LWAL-DUM_H:2,1,11,50800,Lamongan,Glagah,Medang,Lamongan_Glagah_Medang,residential
INST_6980,112.545,-7.059,MCF_LWAL-DUM_H:2,1,12,55400,Lamongan,Glagah,Meluwur,Lamongan_Glagah_Meluwur,residential
INST_6981,112.477,-7.086,MCF_LWAL-DUM_H:2,2,13,60000,Lamongan,Glagah,Menganti,Lamongan_Glagah_Menganti,residential
INST_6982,112.464,-7.052,MCF_LWAL-DUM_H:2,1,13,60000,Lamongan,Glagah,Morocalan,Lamongan_Glagah_Morocalan,residential
INST_6983,112.482,-7.071,MCF_LWAL-DUM_H:2,1,14,64700,Lamongan,Glagah,Rayunggumuk,Lamongan_Glagah_Rayunggumuk,residential
INST_6984,112.51,-7.087,MCF_LWAL-DUM_H:2,3,14,64700,Lamongan,Glagah,Tanggungprigel,Lamongan_Glagah_Tanggungprigel,residential
INST_6985,112.392,-6.996,MCF_LWAL-DUM_H:2,7,13,60000,Lamongan,Kalitengah,Butungan,Lamongan_Kalitengah_Butungan,residential
INST_6986,112.42,-7.006,MCF_LWAL-DUM_H:2,2,11,50800,Lamongan,Kalitengah,Canditunggal,Lamongan_Kalitengah_Canditunggal,residential
INST_6987,112.355,-7.046,MCF_LWAL-DUM_H:2,2,11,50800,Lamongan,Kalitengah,Pucangro,Lamongan_Kalitengah_Pucangro,residential
INST_6988,112.368,-7.027,MCF_LWAL-DUM_H:2,1,11,50800,Lamongan,Kalitengah,Somosari,Lamongan_Kalitengah_Somosari,residential
INST_6989,112.424,-7.02,MCF_LWAL-DUM_H:2,1,11,50800,Lamongan,Kalitengah,Tunjungmekar,Lamongan_Kalitengah_Tunjungmekar,residential
INST_6990,112.341,-7.059,MCF_LWAL-DUM_H:2,2,12,55400,Lamongan,Karang Geneng,Banjarmadu,Lamongan_Karang Geneng_Banjarmadu,residential
INST_6991,112.31,-7.008,MCF_LWAL-DUM_H:2,1,12,55400,Lamongan,Karang Geneng,Bantengputih,Lamongan_Karang Geneng_Bantengputih,residential
INST_6992,112.321,-7.006,MCF_LWAL-DUM_H:2,1,11,50800,Lamongan,Karang Geneng,Guci,Lamongan_Karang Geneng_Guci,residential
INST_6993,112.333,-7.048,MCF_LWAL-DUM_H:2,1,12,55400,Lamongan,Karang Geneng,Kalanganyar,Lamongan_Karang Geneng_Kalanganyar,residential
INST_6994,112.352,-7.023,MCF_LWAL-DUM_H:2,2,14,64700,Lamongan,Karang Geneng,Kendalkemlagi,Lamongan_Karang Geneng_Kendalkemlagi,residential
INST_6995,112.326,-6.976,MCF_LWAL-DUM_H:2,1,11,50800,Lamongan,Karang Geneng,Prijekngablag,Lamongan_Karang Geneng_Prijekngablag,residential
INST_6996,112.341,-7.037,MCF_LWAL-DUM_H:2,2,20,92400,Lamongan,Karang Geneng,Sungelebak,Lamongan_Karang Geneng_Sungelebak,residential
INST_6997,112.458,-7.02,MCF_LWAL-DUM_H:2,2,13,60000,Lamongan,Karangbinangun,Banjarejo,Lamongan_Karangbinangun_Banjarejo,residential
INST_6998,112.493,-7.015,MCF_LWAL-DUM_H:2,3,11,50800,Lamongan,Karangbinangun,Bogobabadan,Lamongan_Karangbinangun_Bogobabadan,residential
INST_6999,112.498,-7.038,MCF_LWAL-DUM_H:2,3,13,60000,Lamongan,Karangbinangun,Gawerejo,Lamongan_Karangbinangun_Gawerejo,residential
INST_7000,112.444,-7.051,MCF_LWAL-DUM_H:2,3,13,60000,Lamongan,Karangbinangun,Ketapangtelu,Lamongan_Karangbinangun_Ketapangtelu,residential
INST_7001,112.425,-7.036,MCF_LWAL-DUM_H:2,2,12,55400,Lamongan,Karangbinangun,Sukorejo,Lamongan_Karangbinangun_Sukorejo,residential
INST_7002,112.416,-7.035,MCF_LWAL-DUM_H:2,1,11,50800,Lamongan,Karangbinangun,Waruk,Lamongan_Karangbinangun_Waruk,residential
INST_7003,112.49,-7.028,MCF_LWAL-DUM_H:2,1,11,50800,Lamongan,Karangbinangun,Windu,Lamongan_Karangbinangun_Windu,residential
INST_7004,112.218,-7.17,CR_LFINF-DUL_H:3,1,35,166000,Lamongan,Kedungpring,Blawirejo,Lamongan_Kedungpring_Blawirejo,residential
INST_7005,112.218,-7.17,MCF_LWAL-DUM_H:2,1,20,92400,Lamongan,Kedungpring,Blawirejo,Lamongan_Kedungpring_Blawirejo,residential
INST_7006,112.176,-7.145,MCF_LWAL-DUM_H:2,1,11,50800,Lamongan,Kedungpring,Gunungrejo,Lamongan_Kedungpring_Gunungrejo,residential
